ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
cluster_3_2020-07-20,2020-07-20,cluster_3,624.811,32.1,14.7,33.9,14.7,49713.52666666667,54675.79666666666,17.0,33.1,266.12970694583646,24.39333333333333,5.126666666666666
cluster_4_2020-07-20,2020-07-20,cluster_4,829.3,32.8,15.1,34.9,14.0,50218.33000000001,55400.89333333333,19.5,38.5,331.4135198971669,25.83,5.88
cluster_1_2020-07-21,2020-07-21,cluster_1,292.641,24.6,11.8,22.9,9.8,51099.58666666667,56174.670000000006,25.6,50.0,30.683256559808417,28.69333333333333,5.706666666666667
cluster_2_2020-07-21,2020-07-21,cluster_2,451.053,33.5,8.5,36.6,6.5,50522.2,55380.55666666666,18.8,36.7,12.345158379357674,24.383333333333336,5.41
cluster_3_2020-07-21,2020-07-21,cluster_3,650.299,31.3,17.2,34.9,15.8,49796.39333333333,54554.81333333333,17.6,30.6,267.0,25.99666666666667,5.5
cluster_4_2020-07-21,2020-07-21,cluster_4,844.446,32.3,13.3,34.6,11.1,49311.34333333333,55271.15,19.0,37.1,1.9979993473969888,24.096666666666668,5.816666666666666
cluster_1_2020-07-22,2020-07-22,cluster_1,295.372,24.2,10.4,23.3,8.0,50680.12666666667,56030.22333333333,16.4,36.0,25.51468936748644,26.8,5.3566666666666665
cluster_2_2020-07-22,2020-07-22,cluster_2,452.712,33.1,9.2,35.4,7.5,49399.97666666666,55246.07333333333,18.7,33.8,28.996435545703537,25.386666666666667,5.556666666666668
cluster_3_2020-07-22,2020-07-22,cluster_3,645.022,29.6,15.8,32.9,13.3,47221.52333333334,54430.93,17.9,36.7,317.4472086417926,24.320000000000004,5.24
cluster_4_2020-07-22,2020-07-22,cluster_4,842.947,31.4,13.3,34.1,10.9,45923.27333333334,55138.34,17.7,38.9,45.850564795752014,23.706666666666667,5.536666666666666
cluster_1_2020-07-23,2020-07-23,cluster_1,296.116,26.8,10.9,26.7,10.0,43073.59333333333,55882.69,17.4,37.4,321.80215242486213,22.00666666666667,4.493333333333333
cluster_2_2020-07-23,2020-07-23,cluster_2,454.504,32.0,9.9,34.1,8.5,42211.69,55108.670000000006,15.0,32.4,290.7575567905872,22.74,5.010000000000001
cluster_3_2020-07-23,2020-07-23,cluster_3,647.354,30.8,15.7,32.9,13.7,49253.01333333333,54304.30666666666,20.2,44.3,309.69617963662205,25.39,5.773333333333333
cluster_4_2020-07-23,2020-07-23,cluster_4,847.403,30.7,13.2,31.3,11.7,43941.920000000006,55002.62666666667,15.8,31.3,354.6673835118722,25.25,5.72
cluster_1_2020-07-24,2020-07-24,cluster_1,291.333,24.2,14.5,22.9,13.6,41824.5,55732.23666666666,20.5,41.4,276.5819160527068,18.28333333333333,3.89
cluster_2_2020-07-24,2020-07-24,cluster_2,444.141,28.8,14.6,27.3,13.6,47048.21666666667,54968.52666666667,19.1,37.8,282.3226905875188,21.67,4.830000000000001
cluster_3_2020-07-24,2020-07-24,cluster_3,637.055,31.5,16.0,29.9,16.1,42827.01,54175.10333333333,32.1,62.3,268.0793621900864,22.75,5.366666666666667
cluster_4_2020-07-24,2020-07-24,cluster_4,831.841,29.6,16.5,28.2,15.3,48233.15666666667,54864.18,19.6,42.5,314.5445832835769,22.633333333333336,5.7
cluster_1_2020-07-25,2020-07-25,cluster_1,250.399,26.8,16.1,24.4,16.0,25404.8,55579.06666666667,23.6,49.0,220.3332957195608,13.683333333333335,3.41
cluster_2_2020-07-25,2020-07-25,cluster_2,392.084,28.8,15.5,29.8,15.2,33845.073333333334,54825.81666666667,24.1,46.1,254.759508883394,19.10333333333333,4.3
cluster_3_2020-07-25,2020-07-25,cluster_3,579.641,29.8,16.6,28.9,17.5,47578.746666666666,54043.48,23.0,47.2,250.7008921621285,23.953333333333333,5.31
cluster_4_2020-07-25,2020-07-25,cluster_4,747.762,30.7,15.8,31.1,16.2,35044.17,54723.18,23.4,45.7,222.92888266601813,20.58333333333333,5.1433333333333335
cluster_1_2020-07-26,2020-07-26,cluster_1,228.8,23.8,15.0,21.2,14.3,48027.14000000001,55423.35666666667,21.2,43.6,260.6668737000967,20.376666666666665,4.036666666666666
cluster_2_2020-07-26,2020-07-26,cluster_2,367.87,27.2,15.2,27.8,14.2,46350.543333333335,54680.69666666666,26.4,49.7,269.0336209254895,20.4,4.27
cluster_3_2020-07-26,2020-07-26,cluster_3,552.478,27.6,18.4,31.0,19.9,48459.46666666667,53909.583333333336,22.5,49.7,260.12075614518824,22.21666666666667,4.793333333333333
cluster_4_2020-07-26,2020-07-26,cluster_4,703.464,30.0,17.2,29.5,17.1,46374.466666666674,54579.78333333333,20.4,47.9,284.79531183021606,19.69666666666667,4.806666666666667
cluster_1_2020-07-27,2020-07-27,cluster_1,278.746,30.4,14.0,27.6,13.3,46367.27,55265.280000000006,34.7,65.9,213.67230796817603,23.35,5.6000000000000005
cluster_2_2020-07-27,2020-07-27,cluster_2,436.518,37.4,14.7,38.3,13.8,45995.94,54533.34,26.4,51.1,190.63938386201968,24.12,6.213333333333334
cluster_3_2020-07-27,2020-07-27,cluster_3,627.421,33.1,16.5,36.2,17.6,49600.963333333326,53773.57333333333,19.2,40.3,196.04987573087024,26.686666666666667,5.803333333333334
cluster_4_2020-07-27,2020-07-27,cluster_4,818.923,34.4,15.1,34.1,14.6,49862.386666666665,54434.15666666667,28.4,55.4,207.75905427220985,27.10333333333333,7.223333333333334
cluster_1_2020-07-28,2020-07-28,cluster_1,287.077,23.6,14.5,22.1,13.2,45749.64333333333,55105.02333333334,23.3,48.6,280.0,19.930000000000003,4.376666666666666
cluster_2_2020-07-28,2020-07-28,cluster_2,442.876,28.7,15.0,29.2,13.3,47167.82666666667,54383.90333333333,26.9,52.6,279.48781159463823,20.356666666666666,4.66
cluster_3_2020-07-28,2020-07-28,cluster_3,639.868,28.9,18.4,31.3,18.0,38171.2,53635.58666666667,22.7,44.6,281.86922047437446,18.88,4.546666666666666
cluster_4_2020-07-28,2020-07-28,cluster_4,836.24,32.4,17.7,34.3,15.6,47958.536666666674,54286.456666666665,20.9,42.8,263.29497665778405,22.956666666666667,5.696666666666666
cluster_1_2020-07-29,2020-07-29,cluster_1,286.37,24.5,10.9,24.6,10.0,50231.76,54942.74333333334,15.9,34.6,310.2409457277902,25.33333333333333,4.47
cluster_2_2020-07-29,2020-07-29,cluster_2,448.863,31.4,12.0,34.1,11.4,47955.34,54232.54666666667,14.8,26.3,330.2745233351712,25.156666666666663,5.036666666666667
cluster_3_2020-07-29,2020-07-29,cluster_3,641.166,29.8,14.6,32.8,14.0,49370.75666666666,53495.776666666665,11.2,30.6,322.1846021481742,26.44666666666667,5.353333333333334
cluster_4_2020-07-29,2020-07-29,cluster_4,834.103,31.2,12.1,30.9,11.6,49724.51,54136.84,17.7,34.9,348.6051149676714,26.896666666666665,6.083333333333333
cluster_1_2020-07-30,2020-07-30,cluster_1,289.673,30.5,11.7,29.7,11.2,50198.5,54778.61666666667,13.7,28.8,95.67649301367253,26.77333333333333,5.829999999999999
cluster_2_2020-07-30,2020-07-30,cluster_2,457.356,36.4,12.2,37.8,11.0,49863.99,54079.43,22.2,43.9,104.7376790430857,26.136666666666667,6.366666666666667
cluster_3_2020-07-30,2020-07-30,cluster_3,653.364,37.5,13.8,39.2,12.4,49336.82666666666,53354.28,21.0,46.8,101.117514642285,26.3,5.966666666666666
cluster_4_2020-07-30,2020-07-30,cluster_4,843.697,35.6,13.7,36.8,13.2,49651.21,53985.45666666667,16.8,36.0,88.99031738046823,26.266666666666666,6.666666666666667
cluster_1_2020-07-31,2020-07-31,cluster_1,287.649,37.4,18.5,37.3,16.3,45617.69333333333,54612.793333333335,22.7,50.0,163.54919633512856,22.78,6.743333333333332
cluster_2_2020-07-31,2020-07-31,cluster_2,450.094,36.8,16.1,39.5,14.5,47231.90333333333,53924.69,23.2,44.3,157.53518540327624,24.116666666666664,6.863333333333333
cluster_3_2020-07-31,2020-07-31,cluster_3,652.27,35.3,16.7,36.1,15.1,49014.380000000005,53211.24,15.5,33.8,255.9622702318216,25.366666666666664,5.826666666666667
cluster_4_2020-07-31,2020-07-31,cluster_4,846.099,38.7,19.8,38.5,17.8,44621.28333333333,53832.456666666665,21.5,51.5,145.72812024556498,23.826666666666668,7.140000000000001
cluster_1_2020-08-01,2020-08-01,cluster_1,249.397,28.0,16.8,29.6,16.3,48201.46666666667,54445.27,16.1,35.3,295.96764338087206,21.35,4.583333333333333
cluster_2_2020-08-01,2020-08-01,cluster_2,400.013,30.1,18.0,31.5,17.5,45862.99,53768.32333333333,21.0,40.0,288.0954804858209,21.92333333333333,5.223333333333334
cluster_3_2020-08-01,2020-08-01,cluster_3,593.681,33.5,19.0,36.2,20.1,40962.99,53066.63,18.4,39.2,325.92934105749083,20.2,4.59
cluster_4_2020-08-01,2020-08-01,cluster_4,742.924,35.8,19.6,37.6,20.2,39955.153333333335,53677.82666666667,29.4,59.8,318.2529469757335,21.866666666666664,5.710000000000001
cluster_1_2020-08-02,2020-08-02,cluster_1,225.556,24.6,13.8,22.2,13.3,46492.426666666666,54274.68666666667,20.2,41.4,297.3021578471244,19.9,4.343333333333334
cluster_2_2020-08-02,2020-08-02,cluster_2,362.164,26.7,14.6,25.1,14.0,37052.00333333333,53609.06333333333,20.9,42.1,301.5361005042192,19.540000000000003,4.68
cluster_3_2020-08-02,2020-08-02,cluster_3,549.417,32.3,17.6,31.5,17.2,38712.03333333333,52919.3,30.3,58.0,295.66864291767024,19.343333333333334,5.14
cluster_4_2020-08-02,2020-08-02,cluster_4,677.656,25.5,16.8,25.5,15.7,29535.01,53520.31666666667,18.9,39.6,330.72637400662285,14.523333333333332,3.723333333333333
cluster_1_2020-08-03,2020-08-03,cluster_1,258.275,21.9,13.2,18.7,12.3,45235.14666666667,54100.926666666666,21.1,43.9,302.6669074498284,19.363333333333333,3.826666666666666
cluster_2_2020-08-03,2020-08-03,cluster_2,401.972,26.5,13.5,22.9,12.8,40330.71666666667,53446.8,26.4,52.6,305.91722822788347,17.529999999999998,4.306666666666668
cluster_3_2020-08-03,2020-08-03,cluster_3,581.645,29.5,15.3,25.4,15.5,29018.09,52769.130000000005,40.0,75.2,321.3156887441189,15.97,4.59
cluster_4_2020-08-03,2020-08-03,cluster_4,740.732,23.8,14.9,20.4,13.7,28982.706666666665,53359.81333333333,23.7,51.8,322.0135028623522,15.033333333333331,4.206666666666667
cluster_1_2020-08-04,2020-08-04,cluster_1,265.794,24.2,10.6,23.5,9.6,49697.920000000006,53924.193333333336,13.7,28.4,294.49057245120866,25.236666666666668,4.586666666666667
cluster_2_2020-08-04,2020-08-04,cluster_2,410.981,26.5,9.9,24.2,8.7,48486.170000000006,53281.71666666667,19.1,40.3,298.17971690223686,23.950000000000003,4.88
cluster_3_2020-08-04,2020-08-04,cluster_3,581.646,27.0,13.9,25.4,13.2,46400.243333333325,52616.293333333335,43.2,82.1,332.3441298270917,24.633333333333336,5.933333333333334
cluster_4_2020-08-04,2020-08-04,cluster_4,750.298,25.7,12.2,24.3,11.5,46777.88,53196.5,22.3,47.2,338.118136018402,20.08333333333333,4.423333333333334
cluster_1_2020-08-05,2020-08-05,cluster_1,270.088,29.7,12.8,27.9,11.6,49587.04,53744.69666666666,18.8,41.0,181.23688976119885,25.83,5.789999999999999
cluster_2_2020-08-05,2020-08-05,cluster_2,415.225,30.7,13.1,29.9,11.8,49129.89666666667,53114.01333333333,20.1,40.3,199.49077846005852,26.223333333333333,5.609999999999999
cluster_3_2020-08-05,2020-08-05,cluster_3,582.889,30.5,12.9,30.7,12.6,48193.56666666667,52460.97666666666,26.1,53.3,30.1770199630257,26.52,5.650000000000001
cluster_4_2020-08-05,2020-08-05,cluster_4,760.973,30.1,13.1,28.1,12.0,49070.28666666666,53030.58000000001,14.0,32.8,17.799055481633395,26.473333333333333,5.963333333333334
cluster_1_2020-08-06,2020-08-06,cluster_1,274.859,32.7,14.5,34.0,14.4,49455.56666666667,53562.64333333333,16.9,33.8,83.25124806902693,25.293333333333333,5.666666666666667
cluster_2_2020-08-06,2020-08-06,cluster_2,422.739,35.3,13.6,35.4,13.2,48998.93666666667,52943.880000000005,14.7,25.6,109.3349942837838,25.26,5.72
cluster_3_2020-08-06,2020-08-06,cluster_3,593.915,35.6,14.1,35.9,14.2,47958.630000000005,52303.35,12.8,32.4,76.10276842580305,26.16333333333333,5.493333333333333
cluster_4_2020-08-06,2020-08-06,cluster_4,775.51,33.6,14.8,33.1,14.2,48937.26666666666,52862.23333333334,11.5,27.7,41.24368806862405,25.976666666666663,5.93
cluster_1_2020-08-07,2020-08-07,cluster_1,274.123,36.3,15.4,35.9,15.4,49310.23333333333,53378.23,13.7,33.8,107.00081305608724,25.39333333333333,6.353333333333333
cluster_2_2020-08-07,2020-08-07,cluster_2,425.996,37.3,16.7,36.3,16.1,48865.89000000001,52771.496666666666,19.6,39.6,114.51218840536174,25.473333333333333,7.13
cluster_3_2020-08-07,2020-08-07,cluster_3,607.936,37.8,16.6,40.8,17.5,47733.02666666667,52143.58,21.2,41.8,194.56724478733173,25.25,5.736666666666667
cluster_4_2020-08-07,2020-08-07,cluster_4,790.895,35.8,17.3,35.7,17.2,48802.12666666667,52691.63999999999,11.9,29.9,97.31089058211585,25.876666666666665,6.273333333333333
cluster_1_2020-08-08,2020-08-08,cluster_1,246.071,36.1,20.2,37.5,20.7,47438.87333333333,53191.65,15.3,43.6,94.15032510464565,21.0,5.546666666666667
cluster_2_2020-08-08,2020-08-08,cluster_2,398.476,36.3,18.5,37.4,18.9,47737.33666666667,52597.043333333335,15.0,25.9,53.6403991445405,24.26,5.87
cluster_3_2020-08-08,2020-08-08,cluster_3,577.769,34.0,18.5,35.0,19.6,47223.493333333325,51981.84333333333,14.8,31.0,233.21429154231663,24.340000000000003,5.32
cluster_4_2020-08-08,2020-08-08,cluster_4,736.307,36.6,19.1,37.1,19.7,48603.543333333335,52518.98666666666,15.0,32.0,71.75126880657402,24.02333333333333,6.36
cluster_1_2020-08-09,2020-08-09,cluster_1,231.622,36.9,18.7,37.7,20.4,48602.06666666667,53003.09333333333,16.7,36.0,56.78339271657127,21.75333333333333,5.693333333333334
cluster_2_2020-08-09,2020-08-09,cluster_2,378.053,37.4,21.1,40.1,22.5,44677.50333333333,52420.70333333333,18.8,40.0,47.12657259528088,22.46666666666667,5.9433333333333325
cluster_3_2020-08-09,2020-08-09,cluster_3,557.224,35.3,18.1,38.6,19.0,45855.96,51818.293333333335,14.1,29.2,106.25622556728756,23.886666666666667,5.2
cluster_4_2020-08-09,2020-08-09,cluster_4,709.937,37.6,20.7,38.3,22.0,44420.386666666665,52344.43666666667,18.4,37.4,133.2367784728581,22.563333333333333,6.163333333333334
cluster_1_2020-08-10,2020-08-10,cluster_1,264.943,33.7,17.0,34.7,18.4,41721.33666666667,52812.73666666666,14.4,36.4,89.15568307000567,18.756666666666668,4.78
cluster_2_2020-08-10,2020-08-10,cluster_2,421.584,34.4,21.5,37.9,22.3,40999.59333333333,52242.64333333333,17.2,33.1,118.48668180239493,20.633333333333336,5.203333333333333
cluster_3_2020-08-10,2020-08-10,cluster_3,605.901,34.1,19.8,36.6,21.4,46053.46666666667,51653.08666666667,14.8,34.9,185.4032210362667,23.879999999999995,5.1066666666666665
cluster_4_2020-08-10,2020-08-10,cluster_4,784.21,35.3,21.2,37.1,23.0,40843.83,52168.16333333333,19.9,42.1,71.83744059924533,18.86666666666667,5.086666666666666
cluster_1_2020-08-11,2020-08-11,cluster_1,273.753,34.8,18.5,36.1,20.5,47019.80666666667,52620.76333333333,16.1,35.6,32.96810992730056,21.686666666666667,5.29
cluster_2_2020-08-11,2020-08-11,cluster_2,430.435,35.8,21.1,37.2,23.0,42101.98666666666,52063.02,19.9,39.2,128.0081837657303,19.65,5.016666666666667
cluster_3_2020-08-11,2020-08-11,cluster_3,620.373,35.1,21.3,37.7,22.9,42761.8,51486.38333333334,14.0,32.8,159.66240938420103,22.21,5.1000000000000005
cluster_4_2020-08-11,2020-08-11,cluster_4,798.302,35.1,20.4,37.6,22.2,42906.50333333333,51990.33,13.7,31.7,229.58509725587544,21.14,4.803333333333334
cluster_1_2020-08-12,2020-08-12,cluster_1,275.041,34.8,20.6,36.4,21.7,38686.4,52427.35,23.1,42.1,118.9441955561972,19.15,4.830000000000001
cluster_2_2020-08-12,2020-08-12,cluster_2,423.618,33.0,20.3,34.8,22.0,41323.49,51882.01666666666,23.5,43.2,103.66308858434512,18.953333333333333,4.776666666666667
cluster_3_2020-08-12,2020-08-12,cluster_3,608.04,32.4,20.3,35.0,21.7,32960.10333333333,51318.33666666667,19.2,47.9,180.4153507932224,16.346666666666664,3.81
cluster_4_2020-08-12,2020-08-12,cluster_4,798.007,35.7,21.2,36.2,22.2,41477.08,51811.10666666667,25.6,52.6,167.8137749442224,21.026666666666667,6.109999999999999
cluster_1_2020-08-13,2020-08-13,cluster_1,265.375,30.3,17.5,31.7,19.3,34671.57666666667,52232.66333333333,20.2,44.3,213.5651866374467,15.98,3.49
cluster_2_2020-08-13,2020-08-13,cluster_2,408.65,29.8,19.1,32.3,20.0,31474.74666666667,51699.78,21.0,40.3,230.52947239866745,15.066666666666668,3.426666666666667
cluster_3_2020-08-13,2020-08-13,cluster_3,595.59,31.1,18.5,32.1,18.6,30305.103333333333,51149.09333333333,28.1,54.7,176.50456245201738,15.133333333333333,3.68
cluster_4_2020-08-13,2020-08-13,cluster_4,776.456,31.6,20.5,32.4,21.0,37864.80333333334,51630.64666666667,22.7,50.0,196.8655692046736,18.85333333333333,4.98
cluster_1_2020-08-14,2020-08-14,cluster_1,258.29,26.7,18.3,27.0,19.5,34150.36000000001,52036.86666666666,19.5,38.2,245.33550638380893,14.636666666666663,2.97
cluster_2_2020-08-14,2020-08-14,cluster_2,403.452,28.6,16.5,29.6,17.7,41185.98,51516.46,17.5,36.4,262.6919879751516,17.416666666666668,3.5
cluster_3_2020-08-14,2020-08-14,cluster_3,593.829,31.0,16.8,30.7,18.0,42271.73666666666,50978.79,25.7,52.2,274.3733627677192,19.67,4.25
cluster_4_2020-08-14,2020-08-14,cluster_4,757.066,28.3,19.2,29.0,20.9,36768.46666666667,51449.1,14.0,32.0,282.19597241728854,16.726666666666667,3.4933333333333336
cluster_1_2020-08-15,2020-08-15,cluster_1,230.91,26.8,17.1,27.8,18.5,42192.59333333333,51840.12333333333,15.2,31.7,298.6431991456937,18.14,3.37
cluster_2_2020-08-15,2020-08-15,cluster_2,369.398,33.8,17.2,34.8,17.7,44812.78666666666,51332.21666666667,15.0,30.6,120.05665550186065,19.28333333333333,4.1033333333333335
cluster_3_2020-08-15,2020-08-15,cluster_3,552.143,30.7,17.5,32.8,17.8,46191.36000000001,50807.57000000001,21.9,45.7,219.4144133532208,21.1,4.386666666666667
cluster_4_2020-08-15,2020-08-15,cluster_4,690.81,30.7,15.7,32.1,16.9,46188.64000000001,51266.613333333335,12.3,26.3,6.15782713790962,21.58333333333333,4.45
cluster_1_2020-08-16,2020-08-16,cluster_1,221.106,26.6,16.2,27.3,17.1,33476.43,51642.58666666667,13.0,36.0,139.6958400916602,14.353333333333332,2.7533333333333334
cluster_2_2020-08-16,2020-08-16,cluster_2,348.519,26.3,17.4,28.3,18.9,34148.39,51147.193333333336,24.0,43.9,225.8084843130948,14.286666666666669,3.1633333333333336
cluster_3_2020-08-16,2020-08-16,cluster_3,527.766,31.1,17.4,32.4,18.8,46148.693333333336,50635.58,22.0,47.5,231.36780515862267,20.996666666666663,4.276666666666666
cluster_4_2020-08-16,2020-08-16,cluster_4,662.057,28.9,17.6,30.4,18.1,36738.113333333335,51083.34,15.2,38.9,274.878195982203,16.933333333333334,3.6366666666666654
cluster_1_2020-08-17,2020-08-17,cluster_1,257.677,23.9,14.2,23.1,14.3,44977.82,51444.41333333334,21.3,42.1,219.66351543576988,18.096666666666668,3.41
cluster_2_2020-08-17,2020-08-17,cluster_2,393.617,28.4,15.8,29.4,15.4,41876.46666666667,50961.54,21.0,50.4,242.2935018121564,17.316666666666666,3.4466666666666668
cluster_3_2020-08-17,2020-08-17,cluster_3,581.566,28.1,17.5,28.6,18.4,29823.54333333333,50462.943333333336,18.8,44.3,243.2901974346045,15.85,3.4433333333333334
cluster_4_2020-08-17,2020-08-17,cluster_4,734.723,28.5,15.9,27.5,16.1,45163.246666666666,50899.420000000006,21.6,44.3,252.7684774069509,18.636666666666667,3.923333333333333
cluster_1_2020-08-18,2020-08-18,cluster_1,266.996,24.3,14.0,23.9,14.0,45512.23,51245.75,15.5,41.4,221.9630564933679,17.53,3.39
cluster_2_2020-08-18,2020-08-18,cluster_2,406.825,28.8,15.4,29.3,15.1,45278.380000000005,50775.38333333333,16.7,35.6,253.67650471490012,20.15,4.046666666666667
cluster_3_2020-08-18,2020-08-18,cluster_3,598.578,28.1,17.1,28.2,18.1,40995.996666666666,50289.8,22.4,45.4,254.37419894464776,18.496666666666663,4.133333333333334
cluster_4_2020-08-18,2020-08-18,cluster_4,761.022,28.7,15.0,28.7,15.7,43023.92333333333,50714.99,16.9,36.7,278.084773565322,18.0,3.846666666666667
cluster_1_2020-08-19,2020-08-19,cluster_1,271.268,25.3,17.1,25.7,17.7,10101.836666666668,51046.746666666666,28.4,66.2,170.3349942837838,8.200000000000001,1.9933333333333327
cluster_2_2020-08-19,2020-08-19,cluster_2,414.158,35.4,16.4,35.6,16.0,28829.45333333333,50588.87,24.3,42.1,161.40717779123213,15.56,3.8
cluster_3_2020-08-19,2020-08-19,cluster_3,608.603,32.2,16.2,33.1,17.2,44686.32333333333,50116.27333333334,17.3,37.1,178.38760843315026,21.83333333333333,4.69
cluster_4_2020-08-19,2020-08-19,cluster_4,775.833,32.1,17.6,31.8,18.8,27269.86,50530.19,24.3,52.6,168.44219169623358,15.086666666666666,3.86
cluster_1_2020-08-20,2020-08-20,cluster_1,275.784,32.9,19.1,32.1,19.6,37382.82,50847.53333333333,24.0,48.2,184.6590352021876,17.633333333333333,4.183333333333334
cluster_2_2020-08-20,2020-08-20,cluster_2,427.999,35.2,18.3,35.6,18.5,37673.10999999999,50402.130000000005,27.9,52.6,170.73200132102372,17.993333333333336,4.676666666666667
cluster_3_2020-08-20,2020-08-20,cluster_3,624.112,35.0,19.8,35.6,20.8,42953.48,49942.48333333334,22.8,47.2,169.9918357958855,21.986666666666665,5.319999999999999
cluster_4_2020-08-20,2020-08-20,cluster_4,797.163,33.9,17.8,33.1,18.5,43439.96,50345.15333333333,30.2,60.1,180.99918694391272,21.06,6.07
cluster_1_2020-08-21,2020-08-21,cluster_1,279.039,26.5,18.8,27.1,16.2,39086.32666666667,50648.07666666666,30.7,58.7,214.66667042747105,16.733333333333334,4.51
cluster_2_2020-08-21,2020-08-21,cluster_2,425.431,34.0,20.2,36.3,19.2,39501.93,50215.130000000005,29.5,54.7,200.5911181816452,17.903333333333332,5.083333333333333
cluster_3_2020-08-21,2020-08-21,cluster_3,624.12,34.9,20.0,34.5,21.7,41665.21,49768.41,25.3,50.4,221.991118573059,19.766666666666666,5.14
cluster_4_2020-08-21,2020-08-21,cluster_4,799.566,34.7,20.8,32.2,18.8,42249.63333333333,50159.833333333336,27.6,55.4,208.51643823183696,19.516666666666666,6.376666666666666
cluster_1_2020-08-22,2020-08-22,cluster_1,247.939,23.9,16.3,20.9,15.1,38789.72666666666,50446.956666666665,26.7,56.2,239.6668737000967,15.583333333333334,3.776666666666667
cluster_2_2020-08-22,2020-08-22,cluster_2,381.447,26.3,15.7,25.7,15.0,33460.693333333336,50026.526666666665,29.9,65.2,260.9026392411615,14.339999999999998,3.786666666666666
cluster_3_2020-08-22,2020-08-22,cluster_3,569.846,32.4,18.0,31.7,19.2,40944.62,49592.8,26.5,51.5,280.87810422549694,19.07333333333333,4.766666666666667
cluster_4_2020-08-22,2020-08-22,cluster_4,726.091,27.8,16.8,27.2,15.7,38524.05666666666,49972.926666666666,27.9,55.1,270.8066493298724,17.626666666666665,4.3566666666666665
cluster_1_2020-08-23,2020-08-23,cluster_1,227.492,20.9,14.6,19.0,13.0,38068.15666666667,50243.98333333334,23.0,46.8,263.66670428043915,14.403333333333334,3.2100000000000004
cluster_2_2020-08-23,2020-08-23,cluster_2,354.52,26.1,14.5,24.2,12.9,42391.69666666666,49836.16,25.1,49.0,278.2939655601948,16.176666666666666,3.783333333333333
cluster_3_2020-08-23,2020-08-23,cluster_3,527.297,29.0,16.5,24.1,17.3,43923.91333333333,49415.496666666666,42.1,81.0,294.1274332151224,19.17,5.539999999999999
cluster_4_2020-08-23,2020-08-23,cluster_4,687.253,25.4,15.0,23.2,13.8,41559.420000000006,49784.246666666666,20.6,42.8,295.47157448929744,17.226666666666667,4.213333333333334
cluster_1_2020-08-24,2020-08-24,cluster_1,271.388,21.1,13.5,19.9,12.4,34476.93333333333,50039.31666666666,20.2,40.7,254.3198938757008,13.21,2.6299999999999994
cluster_2_2020-08-24,2020-08-24,cluster_2,413.32,27.2,12.1,26.0,11.1,38468.653333333335,49644.16666666666,21.3,42.8,291.49178960725243,18.040000000000003,3.783333333333333
cluster_3_2020-08-24,2020-08-24,cluster_3,588.58,29.6,13.8,25.2,13.7,42927.28,49236.64666666667,33.5,68.0,322.2555347057393,19.96,5.3500000000000005
cluster_4_2020-08-24,2020-08-24,cluster_4,783.257,26.8,13.2,23.6,12.0,39361.13999999999,49593.94666666666,20.8,43.6,301.4142114487459,17.933333333333334,4.083333333333333
cluster_1_2020-08-25,2020-08-25,cluster_1,291.254,27.9,14.8,23.7,14.1,22972.173333333336,49833.12333333333,35.7,68.8,209.0082643074633,10.776666666666666,3.056666666666666
cluster_2_2020-08-25,2020-08-25,cluster_2,429.721,34.0,14.1,32.6,13.6,31032.926666666663,49450.71333333334,35.2,64.4,236.04064820969225,15.773333333333332,4.45
cluster_3_2020-08-25,2020-08-25,cluster_3,609.563,28.9,12.4,28.7,11.7,36848.833333333336,49056.38333333334,21.0,43.2,232.18425504046385,18.813333333333333,4.416666666666667
cluster_4_2020-08-25,2020-08-25,cluster_4,818.698,30.7,13.1,29.1,11.9,34516.98333333334,49402.18333333333,36.2,68.0,203.01230078139665,17.286666666666665,4.8133333333333335
cluster_1_2020-08-26,2020-08-26,cluster_1,291.582,23.7,14.0,19.8,13.2,41734.98666666666,49625.55666666667,32.1,63.4,261.0,16.27,4.003333333333333
cluster_2_2020-08-26,2020-08-26,cluster_2,432.73,29.1,15.6,29.2,12.0,34426.23333333333,49255.94,39.4,70.6,270.2547742465288,15.06,3.786666666666666
cluster_3_2020-08-26,2020-08-26,cluster_3,621.497,30.9,18.4,30.5,16.9,44678.35333333333,48874.85,25.0,49.7,284.50415793232537,21.05333333333333,5.079999999999999
cluster_4_2020-08-26,2020-08-26,cluster_4,829.469,29.4,16.3,29.4,13.8,40220.06666666667,49209.09333333333,26.1,51.8,282.8622187215942,19.376666666666665,4.753333333333334
cluster_1_2020-08-27,2020-08-27,cluster_1,287.949,24.7,11.3,22.7,10.6,27845.86333333333,49416.77,29.5,56.9,212.327692031824,13.556666666666668,2.9433333333333334
cluster_2_2020-08-27,2020-08-27,cluster_2,436.841,32.1,12.9,32.6,12.4,29680.61333333333,49059.99,27.0,50.0,243.71433571581164,16.986666666666668,3.893333333333333
cluster_3_2020-08-27,2020-08-27,cluster_3,624.271,29.9,13.9,28.4,13.7,41983.71,48692.18333333333,25.3,49.7,262.84645064696133,19.696666666666665,4.46
